Feature ID	2%	9%	25%	50%	75%	91%	98%
ce2c5727311ce3fbb8f1ed2c18fb924a	985.3	1259.35	9273.25	25611.0	34970.75	49163.85999999999	63524.08000000001
29eb8e14ce61e9c4549de0f9cf200c19	6.4799999999999995	29.159999999999997	47.0	125.0	171.25	536.02	572.5600000000001
b1b8738ca679c1266fa0369c13932a61	1.08	4.859999999999999	13.0	96.0	163.25	222.0099999999999	334.7800000000001
357551f644064bb2b49614b1caab2fa5	1.26	5.67	37.75	84.5	121.0	235.56	250.68
